order_id,customer_id,order_date,channel,branch_name,state
1599,762,2025-12-07,In-Store,San Francisco Store,California
1600,26,2025-12-21,Online,Houston Store,Texas
1601,1807,2025-12-28,In-Store,Los Angeles Store,California
1602,1569,2024-01-01,Online,Los Angeles Store,California
1603,62,2025-08-02,In-Store,Los Angeles Store,California
1604,229,2025-09-02,Online,Miami Store,Florida
1605,1839,2024-03-06,In-Store,San Francisco Store,California
1606,607,2025-05-08,Online,San Francisco Store,California
1607,1059,2023-08-18,In-Store,Houston Store,Texas
1608,1729,2024-01-05,Online,San Francisco Store,California
1609,1480,2023-06-27,In-Store,San Francisco Store,California
1610,1526,2024-07-21,Online,Los Angeles Store,California
1611,761,2025-03-03,Online,Los Angeles Store,California
1612,595,2025-06-18,In-Store,Miami Store,Florida
1613,1593,2025-09-01,In-Store,Los Angeles Store,California
1614,1056,2023-03-23,Online,Los Angeles Store,California
1615,1855,2025-04-25,In-Store,Los Angeles Store,California
1616,2049,2025-01-31,Online,Los Angeles Store,California
1617,1459,2024-09-09,Online,Miami Store,Florida
1618,1862,2025-10-30,Online,Los Angeles Store,California
1619,1160,2023-08-04,In-Store,Houston Store,Texas
1620,1220,2023-10-17,Online,Houston Store,Texas
1621,133,2024-03-20,Online,Houston Store,Texas
1622,86,2025-07-11,In-Store,Houston Store,Texas
1623,1500,2024-07-05,In-Store,Los Angeles Store,California
1624,1831,2023-07-12,In-Store,Houston Store,Texas
1625,1204,2023-10-16,In-Store,Los Angeles Store,California
1626,175,2024-08-05,Online,Miami Store,Florida
1627,1976,2025-05-06,Online,Houston Store,Texas
1628,578,2025-02-19,Online,San Francisco Store,California
1629,1799,2025-06-14,Online,Houston Store,Texas
1630,2097,2025-07-08,In-Store,Houston Store,Texas
1631,145,2024-07-17,Online,Los Angeles Store,California
1632,762,2023-01-13,Online,Houston Store,Texas
1633,1378,2025-09-13,In-Store,San Francisco Store,California
1634,1826,2023-12-06,Online,Los Angeles Store,California
1635,929,2025-05-14,Online,Los Angeles Store,California
1636,794,2023-11-08,Online,Miami Store,Florida
1637,1602,2025-01-02,Online,Miami Store,Florida
1638,1661,2023-12-05,Online,Houston Store,Texas
1639,319,2023-10-27,Online,Miami Store,Florida
1640,1111,2023-12-25,In-Store,Miami Store,Florida
1641,1577,2023-06-18,In-Store,Miami Store,Florida
1642,698,2025-01-30,Online,Los Angeles Store,California
1643,847,2025-02-06,Online,Los Angeles Store,California
1644,1802,2025-09-08,In-Store,Los Angeles Store,California
1645,783,2023-02-11,Online,Miami Store,Florida
1646,2090,2023-07-21,Online,Los Angeles Store,California
1647,1117,2025-08-27,Online,Miami Store,Florida
1648,1751,2024-04-08,In-Store,Los Angeles Store,California
1649,1650,2024-03-24,Online,Los Angeles Store,California
1650,292,2025-07-01,In-Store,San Francisco Store,California
1651,969,2025-03-08,Online,Houston Store,Texas
1652,1488,2025-03-04,In-Store,Miami Store,Florida
1653,1843,2024-03-12,In-Store,San Francisco Store,California
1654,97,2024-06-14,Online,Los Angeles Store,California
1655,1119,2024-07-18,In-Store,Miami Store,Florida
1656,74,2025-05-21,Online,Los Angeles Store,California
1657,1360,2023-08-01,In-Store,Houston Store,Texas
1658,1092,2025-08-06,Online,San Francisco Store,California
1659,758,2023-07-11,Online,Houston Store,Texas
1660,1942,2024-12-05,In-Store,San Francisco Store,California
1661,208,2024-07-02,Online,Los Angeles Store,California
1662,1245,2023-06-03,Online,Houston Store,Texas
1663,1286,2024-07-24,In-Store,Houston Store,Texas
1664,410,2023-08-28,Online,Los Angeles Store,California
1665,2379,2024-01-09,Online,Houston Store,Texas
1666,2392,2025-03-15,In-Store,Miami Store,Florida
1667,771,2025-03-09,In-Store,San Francisco Store,California
1668,1844,2024-09-02,Online,San Francisco Store,California
1669,74,2024-11-18,Online,San Francisco Store,California
1670,1661,2025-02-12,In-Store,Miami Store,Florida
1671,254,2023-05-23,In-Store,San Francisco Store,California
1672,820,2023-09-29,Online,Los Angeles Store,California
1673,986,2024-03-01,In-Store,Houston Store,Texas
1674,332,2023-02-15,Online,Miami Store,Florida
1675,1422,2023-04-05,Online,San Francisco Store,California
1676,836,2023-03-05,Online,Los Angeles Store,California
1677,1692,2024-02-17,Online,Houston Store,Texas
1678,455,2025-10-29,Online,Houston Store,Texas
1679,1930,2024-04-03,In-Store,Miami Store,Florida
1680,1139,2024-04-14,In-Store,Miami Store,Florida
1681,313,2025-03-20,In-Store,Miami Store,Florida
1682,1018,2024-05-20,In-Store,Los Angeles Store,California
1683,228,2023-03-25,Online,Los Angeles Store,California
1684,858,2023-02-28,Online,Miami Store,Florida
1685,1269,2025-11-10,Online,San Francisco Store,California
1686,1018,2025-07-06,Online,Houston Store,Texas
1687,950,2023-06-06,In-Store,Houston Store,Texas
1688,427,2024-07-29,Online,Los Angeles Store,California
1689,2090,2025-04-16,Online,Houston Store,Texas
1690,465,2024-11-10,In-Store,San Francisco Store,California
1691,1646,2023-07-22,In-Store,Houston Store,Texas
1692,278,2023-11-14,In-Store,Los Angeles Store,California
1693,19,2024-02-10,In-Store,Los Angeles Store,California
1694,66,2025-09-12,Online,San Francisco Store,California
1695,167,2025-08-06,Online,San Francisco Store,California
1696,1609,2025-12-29,In-Store,Houston Store,Texas
1697,403,2024-05-09,Online,Houston Store,Texas
1698,409,2024-11-09,Online,Los Angeles Store,California
1699,2160,2025-04-14,Online,San Francisco Store,California
1700,597,2023-07-13,In-Store,San Francisco Store,California
1701,1063,2023-11-04,Online,San Francisco Store,California
1702,2153,2024-05-20,In-Store,Houston Store,Texas
1703,324,2023-10-08,Online,San Francisco Store,California
1704,1983,2024-11-05,Online,Los Angeles Store,California
1705,1438,2025-07-21,Online,Los Angeles Store,California
1706,429,2024-12-15,In-Store,Houston Store,Texas
1707,1085,2024-08-30,Online,Miami Store,Florida
1708,1636,2024-04-27,In-Store,Houston Store,Texas
1709,1378,2023-04-27,In-Store,Miami Store,Florida
1710,393,2025-08-25,In-Store,San Francisco Store,California
1711,2252,2023-07-11,Online,Houston Store,Texas
1712,2306,2025-02-26,Online,Los Angeles Store,California
1713,1541,2024-09-09,Online,San Francisco Store,California
1714,446,2024-05-30,Online,Los Angeles Store,California
1715,1204,2023-11-03,In-Store,San Francisco Store,California
1716,1024,2024-06-15,In-Store,Houston Store,Texas
1717,342,2023-05-02,In-Store,Miami Store,Florida
1718,133,2024-10-10,Online,San Francisco Store,California
1719,2491,2024-08-14,In-Store,Miami Store,Florida
1720,1860,2025-05-19,Online,San Francisco Store,California
1721,2301,2023-02-28,In-Store,Los Angeles Store,California
1722,265,2023-10-28,Online,Los Angeles Store,California
1723,93,2024-07-06,Online,San Francisco Store,California
1724,1686,2024-02-03,In-Store,Miami Store,Florida
1725,1435,2024-05-29,In-Store,Houston Store,Texas
1726,2186,2025-03-15,In-Store,Houston Store,Texas
1727,1232,2024-05-12,In-Store,Los Angeles Store,California
1728,1002,2025-07-30,Online,Houston Store,Texas
1729,1661,2024-06-11,In-Store,Los Angeles Store,California
1730,1597,2024-02-02,In-Store,Houston Store,Texas
1731,2355,2024-03-11,In-Store,San Francisco Store,California
1732,266,2025-04-19,Online,Los Angeles Store,California
1733,646,2023-12-26,Online,Los Angeles Store,California
1734,2366,2025-05-13,In-Store,San Francisco Store,California
1735,1137,2024-09-25,Online,Los Angeles Store,California
1736,1402,2023-08-02,In-Store,Houston Store,Texas
1737,454,2025-07-04,Online,Houston Store,Texas
1738,2239,2024-08-14,Online,Los Angeles Store,California
1739,1915,2023-05-15,Online,Houston Store,Texas
1740,1464,2025-01-23,Online,Miami Store,Florida
1741,1211,2024-01-21,In-Store,Los Angeles Store,California
1742,831,2024-01-24,In-Store,San Francisco Store,California
1743,1391,2025-01-13,In-Store,Miami Store,Florida
1744,1113,2024-12-04,Online,Los Angeles Store,California
1745,2235,2025-07-13,In-Store,San Francisco Store,California
1746,1970,2025-02-11,In-Store,Houston Store,Texas
1747,2180,2025-05-13,In-Store,San Francisco Store,California
1748,872,2025-11-25,Online,Miami Store,Florida
1749,635,2023-03-20,Online,Houston Store,Texas
1750,1400,2024-11-04,Online,Los Angeles Store,California
1751,691,2023-11-08,In-Store,Houston Store,Texas
1752,1866,2023-07-23,In-Store,Los Angeles Store,California
1753,1058,2025-09-11,In-Store,Los Angeles Store,California
1754,1956,2023-01-17,Online,San Francisco Store,California
1755,582,2024-04-20,Online,San Francisco Store,California
1756,2219,2025-10-13,In-Store,San Francisco Store,California
1757,1390,2023-07-29,Online,Miami Store,Florida
1758,784,2024-05-13,Online,Miami Store,Florida
1759,181,2024-03-04,Online,San Francisco Store,California
1760,19,2023-02-27,Online,Miami Store,Florida
1761,1250,2025-09-20,In-Store,Houston Store,Texas
1762,1617,2024-06-05,Online,Houston Store,Texas
1763,2223,2024-08-03,Online,Miami Store,Florida
1764,1246,2025-06-17,Online,Miami Store,Florida
1765,1639,2024-09-12,Online,Houston Store,Texas
1766,54,2025-12-03,In-Store,Los Angeles Store,California
1767,1427,2025-08-23,In-Store,Houston Store,Texas
1768,2397,2025-06-28,Online,Houston Store,Texas
1769,443,2024-05-07,Online,Miami Store,Florida
1770,580,2024-05-13,Online,Houston Store,Texas
1771,282,2025-11-07,Online,Miami Store,Florida
1772,2408,2024-08-27,Online,Miami Store,Florida
1773,823,2025-08-05,Online,San Francisco Store,California
1774,1670,2023-10-21,In-Store,Houston Store,Texas
1775,641,2023-06-21,Online,Los Angeles Store,California
1776,1032,2024-06-14,In-Store,San Francisco Store,California
1777,2017,2023-03-07,In-Store,Miami Store,Florida
1778,563,2023-05-21,Online,Miami Store,Florida
1779,341,2024-03-21,In-Store,Los Angeles Store,California
1780,472,2023-07-08,In-Store,Miami Store,Florida
1781,1711,2023-06-07,In-Store,Houston Store,Texas
1782,2297,2024-10-31,In-Store,San Francisco Store,California
1783,235,2023-09-03,In-Store,Miami Store,Florida
1784,1107,2025-05-05,In-Store,Miami Store,Florida
1785,1117,2025-08-01,Online,Los Angeles Store,California
1786,1909,2025-01-17,In-Store,Houston Store,Texas
1787,1418,2025-11-22,In-Store,Miami Store,Florida
1788,824,2023-11-26,In-Store,Los Angeles Store,California
1789,1292,2024-05-26,Online,Miami Store,Florida
1790,632,2025-04-29,In-Store,Los Angeles Store,California
1791,529,2025-12-30,Online,Los Angeles Store,California
1792,1981,2023-03-20,In-Store,Houston Store,Texas
1793,2170,2023-06-18,Online,Miami Store,Florida
1794,2058,2025-03-20,Online,Houston Store,Texas
1795,1340,2025-09-09,In-Store,Los Angeles Store,California
1796,1297,2023-06-29,In-Store,San Francisco Store,California
1797,1330,2023-09-17,Online,Miami Store,Florida
1798,1234,2025-10-25,In-Store,San Francisco Store,California
1799,1982,2023-10-24,Online,Miami Store,Florida
1800,1754,2024-09-11,Online,Houston Store,Texas
1801,1949,2025-05-04,Online,Houston Store,Texas
1802,2128,2023-12-26,Online,Houston Store,Texas
1803,902,2023-04-27,Online,Houston Store,Texas
1804,891,2023-12-23,In-Store,Houston Store,Texas
1805,1571,2025-08-14,Online,San Francisco Store,California
1806,1825,2024-03-14,Online,Houston Store,Texas
1807,2066,2024-06-05,In-Store,Los Angeles Store,California
1808,1189,2023-07-18,Online,Los Angeles Store,California
1809,1549,2025-12-09,In-Store,San Francisco Store,California
1810,202,2024-10-31,In-Store,Miami Store,Florida
1811,741,2025-11-19,In-Store,Los Angeles Store,California
1812,1370,2023-01-31,Online,Miami Store,Florida
1813,1390,2025-10-04,Online,San Francisco Store,California
1814,2001,2023-11-29,Online,Miami Store,Florida
1815,1472,2024-10-21,In-Store,Miami Store,Florida
1816,1537,2023-06-26,Online,Miami Store,Florida
1817,319,2024-01-05,In-Store,Miami Store,Florida
1818,2265,2024-06-30,Online,San Francisco Store,California
1819,1058,2024-06-18,In-Store,Los Angeles Store,California
1820,1895,2023-04-07,Online,Houston Store,Texas
1821,2314,2023-08-18,Online,Miami Store,Florida
1822,724,2023-08-15,Online,Los Angeles Store,California
1823,1701,2024-01-06,In-Store,Los Angeles Store,California
1824,413,2023-02-24,In-Store,San Francisco Store,California
1825,1276,2024-02-28,Online,Los Angeles Store,California
1826,401,2023-11-11,Online,San Francisco Store,California
1827,1840,2023-02-01,In-Store,Miami Store,Florida
1828,724,2023-04-03,In-Store,Miami Store,Florida
1829,2330,2024-06-02,In-Store,Houston Store,Texas
1830,1136,2025-05-02,Online,Houston Store,Texas
1831,751,2025-01-21,In-Store,Houston Store,Texas
1832,268,2024-02-20,Online,Los Angeles Store,California
1833,2346,2024-07-10,In-Store,Miami Store,Florida
1834,1341,2024-01-01,Online,San Francisco Store,California
1835,570,2024-08-21,In-Store,Houston Store,Texas
1836,1974,2023-11-27,In-Store,San Francisco Store,California
1837,546,2024-11-19,In-Store,San Francisco Store,California
1838,365,2023-01-11,In-Store,Houston Store,Texas
1839,547,2025-03-28,In-Store,Miami Store,Florida
1840,271,2024-02-23,Online,Houston Store,Texas
1841,739,2025-06-29,In-Store,San Francisco Store,California
1842,1258,2023-12-14,In-Store,Houston Store,Texas
1843,59,2025-08-15,In-Store,San Francisco Store,California
1844,1275,2024-02-16,Online,San Francisco Store,California
1845,1871,2023-06-02,In-Store,Houston Store,Texas
1846,86,2023-04-02,Online,Los Angeles Store,California
1847,763,2023-11-27,In-Store,Houston Store,Texas
1848,390,2025-08-12,In-Store,Los Angeles Store,California
1849,1204,2025-08-27,Online,San Francisco Store,California
1850,719,2024-07-07,In-Store,San Francisco Store,California
1851,149,2025-07-18,Online,Los Angeles Store,California
1852,583,2023-07-13,Online,San Francisco Store,California
1853,121,2024-06-13,In-Store,Los Angeles Store,California
1854,2304,2025-04-24,Online,Los Angeles Store,California
1855,766,2024-09-30,In-Store,San Francisco Store,California
1856,800,2024-04-22,In-Store,Miami Store,Florida
1857,2107,2024-04-24,Online,Los Angeles Store,California
1858,1022,2023-10-15,Online,Houston Store,Texas
1859,1470,2024-11-28,Online,Houston Store,Texas
1860,2436,2024-11-25,Online,San Francisco Store,California
1861,1110,2024-06-23,In-Store,Miami Store,Florida
1862,1251,2023-11-26,In-Store,San Francisco Store,California
1863,1650,2024-04-14,Online,Miami Store,Florida
1864,1816,2025-04-28,In-Store,Los Angeles Store,California
1865,1346,2024-06-17,In-Store,Los Angeles Store,California
1866,1342,2024-04-11,In-Store,Los Angeles Store,California
1867,2447,2025-09-03,In-Store,Los Angeles Store,California
1868,1733,2024-02-24,Online,Houston Store,Texas
1869,899,2025-01-31,Online,Houston Store,Texas
1870,2341,2025-10-02,In-Store,San Francisco Store,California
1871,485,2025-06-09,Online,Miami Store,Florida
1872,803,2023-11-04,Online,Los Angeles Store,California
1873,1716,2025-07-12,Online,Los Angeles Store,California
1874,1916,2023-11-30,In-Store,Miami Store,Florida
1875,1758,2025-08-11,In-Store,Miami Store,Florida
1876,1810,2025-10-18,In-Store,San Francisco Store,California
1877,2292,2025-02-27,Online,Miami Store,Florida
1878,1444,2025-04-11,In-Store,Los Angeles Store,California
1879,1953,2025-04-23,In-Store,Los Angeles Store,California
1880,2321,2023-09-07,Online,Los Angeles Store,California
1881,1671,2023-07-03,In-Store,Los Angeles Store,California
1882,1849,2025-03-09,In-Store,Los Angeles Store,California
1883,520,2023-07-05,Online,San Francisco Store,California
1884,1152,2025-12-28,Online,Los Angeles Store,California
1885,1397,2025-04-17,Online,San Francisco Store,California
1886,2207,2024-09-18,In-Store,Los Angeles Store,California
1887,652,2025-05-08,In-Store,Houston Store,Texas
1888,2224,2023-01-08,In-Store,Houston Store,Texas
1889,1951,2025-02-21,Online,Houston Store,Texas
1890,211,2025-02-13,Online,Houston Store,Texas
1891,2495,2025-10-03,In-Store,San Francisco Store,California
1892,586,2024-11-07,In-Store,San Francisco Store,California
1893,167,2023-07-30,Online,Miami Store,Florida
1894,1257,2024-05-04,Online,Los Angeles Store,California
1895,1206,2024-09-30,Online,Houston Store,Texas
1896,1739,2023-07-10,Online,San Francisco Store,California
1897,1053,2024-11-01,In-Store,Los Angeles Store,California
1898,714,2025-04-22,Online,Los Angeles Store,California
1899,688,2023-12-01,In-Store,San Francisco Store,California
1900,330,2024-08-01,In-Store,Houston Store,Texas
1901,1747,2023-03-03,In-Store,Miami Store,Florida
1902,1208,2024-01-22,Online,Los Angeles Store,California
1903,2143,2023-06-02,Online,Miami Store,Florida
1904,785,2024-09-10,Online,Houston Store,Texas
1905,2401,2024-11-28,Online,Houston Store,Texas
1906,941,2023-06-27,In-Store,Miami Store,Florida
1907,1289,2025-04-26,Online,Houston Store,Texas
1908,1680,2024-05-01,Online,Los Angeles Store,California
1909,626,2024-05-14,In-Store,Miami Store,Florida
1910,139,2024-06-24,Online,Houston Store,Texas
1911,762,2023-01-13,In-Store,Miami Store,Florida
1912,1834,2023-05-31,In-Store,Los Angeles Store,California
1913,2303,2025-12-09,In-Store,Houston Store,Texas
1914,1556,2025-09-17,In-Store,Los Angeles Store,California
1915,676,2024-10-05,In-Store,Houston Store,Texas
1916,92,2024-01-07,In-Store,San Francisco Store,California
1917,1093,2023-09-09,In-Store,Houston Store,Texas
1918,37,2023-02-22,In-Store,Miami Store,Florida
1919,1788,2023-07-12,Online,Houston Store,Texas
1920,2188,2024-08-13,Online,Los Angeles Store,California
1921,1202,2025-12-16,Online,Los Angeles Store,California
1922,1837,2023-04-07,Online,Houston Store,Texas
1923,1895,2023-07-17,In-Store,Miami Store,Florida
1924,137,2023-05-27,Online,San Francisco Store,California
1925,2238,2024-12-23,In-Store,Miami Store,Florida
1926,1664,2024-11-14,Online,San Francisco Store,California
1927,2390,2025-11-01,Online,Los Angeles Store,California
1928,1583,2023-11-29,Online,Miami Store,Florida
1929,972,2024-05-26,In-Store,San Francisco Store,California
1930,662,2023-06-21,Online,Houston Store,Texas
1931,2291,2024-07-17,In-Store,Los Angeles Store,California
1932,1811,2024-05-26,In-Store,Houston Store,Texas
1933,415,2023-04-15,Online,Los Angeles Store,California
1934,343,2024-11-04,Online,Miami Store,Florida
1935,146,2025-03-17,Online,Miami Store,Florida
1936,323,2025-11-30,In-Store,Los Angeles Store,California
1937,2170,2025-06-07,Online,Los Angeles Store,California
1938,1276,2025-05-25,In-Store,Los Angeles Store,California
1939,1879,2024-11-07,In-Store,Miami Store,Florida
1940,2359,2023-11-17,Online,San Francisco Store,California
1941,601,2023-12-01,Online,Houston Store,Texas
1942,475,2023-09-21,In-Store,Houston Store,Texas
1943,1516,2025-05-14,In-Store,Miami Store,Florida
1944,575,2023-12-18,In-Store,Houston Store,Texas
1945,347,2024-11-06,Online,Los Angeles Store,California
1946,1511,2025-07-07,In-Store,San Francisco Store,California
1947,382,2023-01-05,Online,Houston Store,Texas
1948,1304,2023-02-03,In-Store,San Francisco Store,California
1949,72,2023-12-17,In-Store,Los Angeles Store,California
1950,1118,2024-08-05,Online,Houston Store,Texas
1951,1397,2024-04-09,In-Store,Miami Store,Florida
1952,2387,2023-12-14,Online,San Francisco Store,California
1953,1360,2023-05-05,Online,Los Angeles Store,California
1954,664,2023-12-23,In-Store,San Francisco Store,California
1955,1516,2024-06-10,Online,Houston Store,Texas
1956,1892,2024-05-12,Online,Houston Store,Texas
1957,40,2023-02-22,In-Store,Miami Store,Florida
1958,1383,2023-05-29,Online,Los Angeles Store,California
1959,2031,2024-05-17,Online,Los Angeles Store,California
1960,1278,2025-05-19,Online,Miami Store,Florida
1961,966,2023-08-07,In-Store,Miami Store,Florida
1962,1901,2024-03-27,Online,Los Angeles Store,California
1963,2218,2023-03-24,In-Store,San Francisco Store,California
1964,701,2025-01-07,In-Store,San Francisco Store,California
1965,511,2024-06-10,Online,Miami Store,Florida
1966,1284,2024-02-08,Online,San Francisco Store,California
1967,584,2023-10-17,Online,Los Angeles Store,California
1968,984,2024-02-24,In-Store,Houston Store,Texas
1969,459,2023-12-05,Online,Houston Store,Texas
1970,1906,2025-02-15,Online,San Francisco Store,California
1971,2389,2024-12-11,Online,Miami Store,Florida
1972,2105,2025-09-13,Online,Miami Store,Florida
1973,2266,2025-08-16,Online,Miami Store,Florida
1974,816,2024-11-16,In-Store,Miami Store,Florida
1975,247,2025-11-25,In-Store,Miami Store,Florida
1976,730,2024-01-08,Online,San Francisco Store,California
1977,2421,2025-09-20,Online,Houston Store,Texas
1978,417,2024-06-14,Online,Houston Store,Texas
1979,1055,2025-07-12,Online,San Francisco Store,California
1980,368,2023-01-23,In-Store,Miami Store,Florida
1981,108,2023-04-14,Online,San Francisco Store,California
1982,839,2023-08-29,In-Store,Houston Store,Texas
1983,418,2025-10-01,In-Store,Los Angeles Store,California
1984,1644,2025-06-21,Online,San Francisco Store,California
1985,821,2025-03-24,In-Store,Miami Store,Florida
1986,1422,2024-10-16,In-Store,Houston Store,Texas
1987,683,2025-02-21,In-Store,Houston Store,Texas
1988,256,2023-11-03,In-Store,Houston Store,Texas
1989,838,2023-01-08,Online,Houston Store,Texas
1990,2283,2025-12-28,Online,Miami Store,Florida
1991,553,2024-07-28,In-Store,Los Angeles Store,California
1992,181,2025-12-27,Online,Houston Store,Texas
1993,157,2025-06-30,Online,San Francisco Store,California
1994,1478,2024-06-01,Online,Los Angeles Store,California
1995,571,2025-11-20,Online,Houston Store,Texas
1996,857,2024-04-27,Online,Los Angeles Store,California
1997,1785,2023-07-26,In-Store,San Francisco Store,California
1998,1728,2024-10-30,Online,Houston Store,Texas
1999,1048,2024-08-01,Online,San Francisco Store,California
2000,1497,2024-01-22,Online,Miami Store,Florida
2001,1424,2024-02-16,Online,Houston Store,Texas
2002,592,2025-06-09,In-Store,Houston Store,Texas
2003,2182,2025-06-24,In-Store,Houston Store,Texas
2004,421,2025-08-20,In-Store,Houston Store,Texas
2005,2261,2025-08-22,In-Store,Miami Store,Florida
2006,348,2023-05-20,Online,Houston Store,Texas
2007,166,2023-10-27,In-Store,Los Angeles Store,California
2008,937,2025-11-02,Online,Houston Store,Texas
2009,348,2024-10-25,Online,Miami Store,Florida
2010,398,2025-04-04,Online,Houston Store,Texas
2011,583,2024-02-04,Online,Los Angeles Store,California
2012,1601,2025-09-18,Online,Miami Store,Florida
2013,308,2023-05-29,In-Store,Miami Store,Florida
2014,99,2023-11-03,In-Store,Los Angeles Store,California
2015,1266,2025-12-19,In-Store,Los Angeles Store,California
2016,158,2024-03-10,In-Store,Los Angeles Store,California
2017,554,2023-01-21,Online,Los Angeles Store,California
2018,651,2025-05-24,In-Store,Los Angeles Store,California
2019,2275,2024-01-17,Online,Miami Store,Florida
2020,2471,2023-09-02,In-Store,Miami Store,Florida
2021,2291,2024-11-28,Online,Houston Store,Texas
2022,1069,2024-08-12,Online,Houston Store,Texas
2023,1496,2024-01-25,In-Store,San Francisco Store,California
2024,2419,2024-07-21,Online,Houston Store,Texas
2025,1879,2023-09-16,Online,Houston Store,Texas
2026,734,2024-03-01,In-Store,Los Angeles Store,California
2027,1951,2025-10-26,Online,Los Angeles Store,California
2028,92,2023-01-06,In-Store,Houston Store,Texas
2029,2220,2023-07-10,In-Store,San Francisco Store,California
2030,1628,2023-05-28,In-Store,Los Angeles Store,California
2031,1216,2024-02-09,Online,Houston Store,Texas
2032,1101,2023-09-15,Online,Houston Store,Texas
2033,1305,2024-12-30,Online,Miami Store,Florida
2034,1388,2023-03-31,In-Store,San Francisco Store,California
2035,179,2025-04-03,Online,Miami Store,Florida
2036,2286,2023-01-10,In-Store,San Francisco Store,California
2037,280,2025-04-17,In-Store,Los Angeles Store,California
2038,1043,2025-09-14,Online,San Francisco Store,California
2039,1619,2024-09-16,In-Store,Houston Store,Texas
2040,371,2023-01-30,Online,Houston Store,Texas
2041,1801,2023-05-08,Online,San Francisco Store,California
2042,1704,2024-02-25,Online,San Francisco Store,California
2043,2269,2025-12-14,Online,San Francisco Store,California
2044,304,2023-11-01,Online,Miami Store,Florida
2045,1349,2024-06-29,In-Store,San Francisco Store,California
2046,1461,2023-01-22,In-Store,Los Angeles Store,California
2047,2486,2024-01-26,In-Store,Miami Store,Florida
2048,1194,2024-09-08,Online,Miami Store,Florida
2049,2423,2023-05-29,Online,San Francisco Store,California
2050,2429,2023-10-26,Online,Los Angeles Store,California
2051,2062,2023-06-21,In-Store,Miami Store,Florida
2052,669,2023-02-16,Online,Houston Store,Texas
2053,500,2024-09-17,In-Store,Miami Store,Florida
2054,1415,2023-07-26,In-Store,San Francisco Store,California
2055,1573,2024-03-28,Online,Los Angeles Store,California
2056,530,2025-07-13,Online,San Francisco Store,California
2057,2007,2025-01-23,In-Store,Houston Store,Texas
2058,1220,2024-12-08,Online,Houston Store,Texas
2059,755,2025-10-05,In-Store,Houston Store,Texas
2060,2348,2024-11-06,Online,San Francisco Store,California
2061,815,2025-05-04,Online,Miami Store,Florida
2062,727,2025-02-21,In-Store,San Francisco Store,California
2063,731,2024-11-14,Online,Los Angeles Store,California
2064,828,2025-08-20,In-Store,Miami Store,Florida
2065,1332,2025-05-13,Online,Houston Store,Texas
2066,2047,2023-06-17,In-Store,San Francisco Store,California
2067,875,2023-03-27,In-Store,Houston Store,Texas
2068,2179,2025-04-28,Online,Houston Store,Texas
2069,2004,2025-12-10,In-Store,Los Angeles Store,California
2070,1678,2024-03-17,Online,Miami Store,Florida
2071,608,2023-09-28,Online,Los Angeles Store,California
2072,2074,2023-12-10,Online,Los Angeles Store,California
2073,1478,2024-05-17,In-Store,Los Angeles Store,California
2074,635,2025-10-30,In-Store,Houston Store,Texas
2075,1210,2024-05-08,Online,Los Angeles Store,California
2076,484,2023-09-01,Online,Los Angeles Store,California
2077,1075,2023-09-24,In-Store,Miami Store,Florida
2078,1915,2025-06-11,Online,Miami Store,Florida
2079,2053,2023-07-20,Online,Los Angeles Store,California
2080,589,2023-08-27,In-Store,Miami Store,Florida
2081,2256,2025-07-03,Online,Miami Store,Florida
2082,2305,2025-08-26,In-Store,Los Angeles Store,California
2083,1229,2024-04-28,Online,Houston Store,Texas
2084,1974,2023-09-03,In-Store,Los Angeles Store,California
2085,2059,2025-10-28,Online,Miami Store,Florida
2086,949,2023-06-01,Online,Houston Store,Texas
2087,2056,2023-07-30,In-Store,San Francisco Store,California
2088,2080,2024-01-02,Online,Houston Store,Texas
2089,2008,2025-08-01,In-Store,Miami Store,Florida
2090,1742,2023-03-27,Online,Houston Store,Texas
2091,387,2025-12-14,In-Store,Los Angeles Store,California
2092,1252,2024-03-21,In-Store,San Francisco Store,California
2093,1791,2024-09-11,In-Store,San Francisco Store,California
2094,1499,2023-10-31,In-Store,San Francisco Store,California
2095,207,2023-05-12,Online,Miami Store,Florida
2096,1819,2025-06-22,Online,Miami Store,Florida
2097,1781,2025-09-14,In-Store,San Francisco Store,California
2098,2396,2023-02-16,In-Store,Houston Store,Texas
2099,793,2025-01-26,In-Store,San Francisco Store,California
2100,2282,2024-11-20,Online,Houston Store,Texas
2101,1725,2025-11-13,Online,Houston Store,Texas
2102,1006,2024-11-17,Online,Miami Store,Florida
2103,942,2025-02-24,Online,Houston Store,Texas
2104,1166,2023-12-06,In-Store,San Francisco Store,California
2105,2224,2024-02-16,In-Store,Miami Store,Florida
2106,1678,2023-10-13,In-Store,Los Angeles Store,California
2107,449,2025-04-29,Online,Los Angeles Store,California
2108,592,2024-03-05,Online,Miami Store,Florida
2109,82,2023-01-31,Online,San Francisco Store,California
2110,2183,2024-08-25,In-Store,Los Angeles Store,California
2111,1407,2024-03-15,In-Store,Los Angeles Store,California
2112,1481,2025-09-11,Online,Houston Store,Texas
2113,2488,2024-02-16,In-Store,Houston Store,Texas
2114,1080,2024-06-11,Online,San Francisco Store,California
2115,419,2023-11-06,Online,Miami Store,Florida
2116,88,2025-08-06,In-Store,San Francisco Store,California
2117,215,2024-11-04,Online,Miami Store,Florida
2118,1759,2024-03-12,In-Store,Los Angeles Store,California
2119,1521,2024-12-04,Online,Houston Store,Texas
